"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
486,"2019-12-03 17:54:11.9770","2019-12-03 18:02:18.3740",3639,"Harborside",40.7192517,-74.034234,3203,"Hamilton Park",40.727595966,-74.044247311,29514,"Subscriber",1954,1
1309,"2019-12-03 17:54:28.3630","2019-12-03 18:16:18.0220",3202,"Newport PATH",40.7272235,-74.0337589,3210,"Pershing Field",40.742677141,-74.051788633,29503,"Subscriber",1997,0
341,"2019-12-03 17:54:43.6820","2019-12-03 18:00:24.8710",3202,"Newport PATH",40.7272235,-74.0337589,3203,"Hamilton Park",40.727595966,-74.044247311,29232,"Subscriber",1976,1
574,"2019-12-03 17:55:05.2270","2019-12-03 18:04:39.2650",3639,"Harborside",40.7192517,-74.034234,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,26269,"Subscriber",1983,2
223,"2019-12-03 17:55:12.1720","2019-12-03 17:58:55.5460",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3213,"Van Vorst Park",40.71848892,-74.047726625,26203,"Subscriber",1988,1
96,"2019-12-03 17:55:16.0440","2019-12-03 17:56:53.0310",3638,"Washington St",40.7242941,-74.0354826,3202,"Newport PATH",40.7272235,-74.0337589,29228,"Subscriber",1996,1
193,"2019-12-03 17:55:30.0880","2019-12-03 17:58:43.1680",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,26228,"Subscriber",1983,1
356,"2019-12-03 17:56:29.8900","2019-12-03 18:02:26.6060",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29532,"Subscriber",1991,1
500,"2019-12-03 17:57:03.7370","2019-12-03 18:05:24.4430",3640,"Journal Square",40.73367,-74.0625,3210,"Pershing Field",40.742677141,-74.051788633,26251,"Subscriber",1991,1
134,"2019-12-03 17:57:03.8390","2019-12-03 17:59:18.2280",3202,"Newport PATH",40.7272235,-74.0337589,3199,"Newport Pkwy",40.7287448,-74.0321082,29270,"Subscriber",1989,1
396,"2019-12-03 17:57:21.1330","2019-12-03 18:03:57.3010",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3280,"Astor Place",40.71928220070702,-74.07126188278198,26277,"Subscriber",1988,1
304,"2019-12-03 17:58:14.5640","2019-12-03 18:03:19.5340",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,29485,"Subscriber",1993,1
275,"2019-12-03 17:58:39.0190","2019-12-03 18:03:14.0600",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29491,"Subscriber",1983,1
240,"2019-12-03 17:59:10.6900","2019-12-03 18:03:11.6770",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3187,"Warren St",40.7211236,-74.03805095,29221,"Subscriber",1991,2
388,"2019-12-03 17:59:39.0860","2019-12-03 18:06:07.6510",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3187,"Warren St",40.7211236,-74.03805095,29572,"Subscriber",1990,2
380,"2019-12-03 18:00:02.4750","2019-12-03 18:06:23.1150",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3211,"Newark Ave",40.72152515,-74.046304543,29257,"Subscriber",1982,1
186,"2019-12-03 18:00:08.2350","2019-12-03 18:03:14.6120",3211,"Newark Ave",40.72152515,-74.046304543,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,29547,"Subscriber",1987,2
214,"2019-12-03 18:00:18.7560","2019-12-03 18:03:53.3700",3199,"Newport Pkwy",40.7287448,-74.0321082,3638,"Washington St",40.7242941,-74.0354826,29527,"Subscriber",1984,1
455,"2019-12-03 18:01:02.3190","2019-12-03 18:08:38.2360",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3280,"Astor Place",40.71928220070702,-74.07126188278198,38392,"Subscriber",1960,1
268,"2019-12-03 18:01:03.3790","2019-12-03 18:05:32.0650",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29678,"Subscriber",1967,1
332,"2019-12-03 18:01:21.6400","2019-12-03 18:06:54.0440",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,29444,"Subscriber",1977,1
175,"2019-12-03 18:03:10.9230","2019-12-03 18:06:06.4720",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,26264,"Subscriber",1987,1
692,"2019-12-03 18:04:24.8880","2019-12-03 18:15:57.1070",3202,"Newport PATH",40.7272235,-74.0337589,3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,26151,"Subscriber",1984,1
112,"2019-12-03 18:04:40.9290","2019-12-03 18:06:32.9990",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3640,"Journal Square",40.73367,-74.0625,26294,"Subscriber",1989,2
552,"2019-12-03 18:04:52.2730","2019-12-03 18:14:04.5600",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3280,"Astor Place",40.71928220070702,-74.07126188278198,29274,"Subscriber",1983,1
528,"2019-12-03 18:05:09.2580","2019-12-03 18:13:57.6600",3199,"Newport Pkwy",40.7287448,-74.0321082,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,29605,"Subscriber",1967,2
216,"2019-12-03 18:05:26.6820","2019-12-03 18:09:03.0320",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29227,"Subscriber",1992,1
1134,"2019-12-03 18:05:30.7580","2019-12-03 18:24:25.3890",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3220,"5 Corners Library",40.734961020009514,-74.0595030784607,29439,"Subscriber",1985,1
133,"2019-12-03 18:05:35.4380","2019-12-03 18:07:49.0580",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,29472,"Subscriber",1982,1
199,"2019-12-03 18:06:05.3620","2019-12-03 18:09:25.0940",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,29222,"Subscriber",1987,2
289,"2019-12-03 18:07:13.2240","2019-12-03 18:12:03.1820",3202,"Newport PATH",40.7272235,-74.0337589,3187,"Warren St",40.7211236,-74.03805095,29228,"Subscriber",1989,2
438,"2019-12-03 18:08:27.6810","2019-12-03 18:15:46.5290",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29435,"Subscriber",1992,1
417,"2019-12-03 18:08:37.2580","2019-12-03 18:15:35.1890",3184,"Paulus Hook",40.7141454,-74.0335519,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26226,"Subscriber",1987,1
430,"2019-12-03 18:09:03.3150","2019-12-03 18:16:13.3670",3679,"Bergen Ave",40.722103786686034,-74.07145500183105,3195,"Sip Ave",40.73089709786179,-74.06391263008118,29623,"Subscriber",1964,1
834,"2019-12-03 18:09:15.4020","2019-12-03 18:23:09.5480",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,29603,"Subscriber",1999,1
221,"2019-12-03 18:09:37.2330","2019-12-03 18:13:18.9340",3185,"City Hall",40.7177325,-74.043845,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26305,"Subscriber",1978,1
205,"2019-12-03 18:10:45.3500","2019-12-03 18:14:11.2010",3206,"Hilltop",40.7311689,-74.0575736,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29621,"Subscriber",1983,2
222,"2019-12-03 18:10:53.3300","2019-12-03 18:14:35.4620",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29445,"Subscriber",1970,1
300,"2019-12-03 18:11:46.8810","2019-12-03 18:16:47.0430",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29674,"Subscriber",1958,1
920,"2019-12-03 18:13:12.0190","2019-12-03 18:28:32.2580",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3191,"Union St",40.7182113,-74.0836394,29121,"Subscriber",1977,1
614,"2019-12-03 18:13:18.3710","2019-12-03 18:23:33.2390",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,26221,"Subscriber",1991,1
415,"2019-12-03 18:13:28.2550","2019-12-03 18:20:23.6440",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3679,"Bergen Ave",40.722103786686034,-74.07145500183105,26163,"Subscriber",1992,2
86,"2019-12-03 18:14:17.4390","2019-12-03 18:15:43.5090",3184,"Paulus Hook",40.7141454,-74.0335519,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,29592,"Subscriber",1975,1
1363,"2019-12-03 18:14:25.9500","2019-12-03 18:37:08.9940",3280,"Astor Place",40.71928220070702,-74.07126188278198,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,26224,"Subscriber",1984,2
325,"2019-12-03 18:14:29.7070","2019-12-03 18:19:55.1750",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,29262,"Subscriber",1985,1
262,"2019-12-03 18:16:46.7370","2019-12-03 18:21:09.0120",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,26226,"Subscriber",1988,1
356,"2019-12-03 18:16:50.2580","2019-12-03 18:22:46.2790",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,29264,"Subscriber",1987,1
394,"2019-12-03 18:16:59.8870","2019-12-03 18:23:34.1090",3639,"Harborside",40.7192517,-74.034234,3202,"Newport PATH",40.7272235,-74.0337589,29484,"Subscriber",1964,1
314,"2019-12-03 18:17:02.6500","2019-12-03 18:22:17.3050",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3187,"Warren St",40.7211236,-74.03805095,29482,"Subscriber",1970,1
400,"2019-12-03 18:18:21.5000","2019-12-03 18:25:02.3780",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3679,"Bergen Ave",40.722103786686034,-74.07145500183105,29515,"Subscriber",1987,2
514,"2019-12-03 18:18:54.0940","2019-12-03 18:27:28.3730",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,29538,"Subscriber",1992,1
648,"2019-12-03 18:18:56.6600","2019-12-03 18:29:45.0960",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3192,"Liberty Light Rail",40.7112423,-74.0557013,29209,"Subscriber",1985,1
568,"2019-12-03 18:19:34.3070","2019-12-03 18:29:02.8390",3185,"City Hall",40.7177325,-74.043845,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,29211,"Subscriber",1982,1
164,"2019-12-03 18:19:39.7680","2019-12-03 18:22:24.2150",3211,"Newark Ave",40.72152515,-74.046304543,3209,"Brunswick St",40.7241765,-74.0506564,29447,"Subscriber",1979,1
189,"2019-12-03 18:21:36.3590","2019-12-03 18:24:45.8100",3185,"City Hall",40.7177325,-74.043845,3213,"Van Vorst Park",40.71848892,-74.047726625,29226,"Subscriber",1990,1
188,"2019-12-03 18:22:25.5430","2019-12-03 18:25:34.5370",3639,"Harborside",40.7192517,-74.034234,3681,"Grand St",40.71517767732029,-74.03768330812454,29549,"Subscriber",1977,1
136,"2019-12-03 18:23:08.1320","2019-12-03 18:25:24.8420",3211,"Newark Ave",40.72152515,-74.046304543,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,29299,"Subscriber",1981,1
265,"2019-12-03 18:23:46.3280","2019-12-03 18:28:11.8100",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29608,"Subscriber",1996,2
252,"2019-12-03 18:24:52.3260","2019-12-03 18:29:04.9570",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29273,"Subscriber",1990,1
329,"2019-12-03 18:25:26.8220","2019-12-03 18:30:56.0230",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,29597,"Subscriber",1989,1
273,"2019-12-03 18:26:36.1180","2019-12-03 18:31:09.3680",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3203,"Hamilton Park",40.727595966,-74.044247311,26190,"Subscriber",1992,1
275,"2019-12-03 18:26:49.1040","2019-12-03 18:31:24.9830",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,26287,"Subscriber",1991,1
422,"2019-12-03 18:26:55.8760","2019-12-03 18:33:57.9640",3202,"Newport PATH",40.7272235,-74.0337589,3203,"Hamilton Park",40.727595966,-74.044247311,29475,"Subscriber",1973,1
330,"2019-12-03 18:27:26.8260","2019-12-03 18:32:57.2580",3203,"Hamilton Park",40.727595966,-74.044247311,3187,"Warren St",40.7211236,-74.03805095,29457,"Subscriber",1993,1
130,"2019-12-03 18:27:38.5700","2019-12-03 18:29:48.6420",3211,"Newark Ave",40.72152515,-74.046304543,3209,"Brunswick St",40.7241765,-74.0506564,29587,"Customer",1982,1
441,"2019-12-03 18:28:43.9220","2019-12-03 18:36:05.2180",3202,"Newport PATH",40.7272235,-74.0337589,3203,"Hamilton Park",40.727595966,-74.044247311,26194,"Subscriber",1987,1
397,"2019-12-03 18:29:07.8140","2019-12-03 18:35:45.4520",3639,"Harborside",40.7192517,-74.034234,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,29272,"Subscriber",1966,1
509,"2019-12-03 18:29:31.0810","2019-12-03 18:38:00.1510",3202,"Newport PATH",40.7272235,-74.0337589,3203,"Hamilton Park",40.727595966,-74.044247311,29541,"Subscriber",1979,2
509,"2019-12-03 18:29:47.4260","2019-12-03 18:38:17.2420",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3184,"Paulus Hook",40.7141454,-74.0335519,29291,"Subscriber",1961,1
336,"2019-12-03 18:32:35.2330","2019-12-03 18:38:11.3850",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3638,"Washington St",40.7242941,-74.0354826,29592,"Subscriber",1983,1
414,"2019-12-03 18:34:51.3630","2019-12-03 18:41:45.8470",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,26236,"Subscriber",1984,2
223,"2019-12-03 18:34:57.4620","2019-12-03 18:38:41.2760",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,26192,"Subscriber",1989,1
436,"2019-12-03 18:35:45.1360","2019-12-03 18:43:01.3440",3638,"Washington St",40.7242941,-74.0354826,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,29527,"Subscriber",1984,1
324,"2019-12-03 18:36:09.7210","2019-12-03 18:41:34.6990",3202,"Newport PATH",40.7272235,-74.0337589,3203,"Hamilton Park",40.727595966,-74.044247311,26159,"Subscriber",1989,2
223,"2019-12-03 18:36:45.8610","2019-12-03 18:40:29.7700",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29275,"Subscriber",1972,1
353,"2019-12-03 18:37:21.4420","2019-12-03 18:43:15.2240",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,29623,"Subscriber",1989,1
288,"2019-12-03 18:38:55.3720","2019-12-03 18:43:43.8380",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,26258,"Subscriber",1982,1
220,"2019-12-03 18:39:00.2280","2019-12-03 18:42:41.2180",3184,"Paulus Hook",40.7141454,-74.0335519,3267,"Morris Canal",40.7124188237569,-74.03852552175522,26213,"Subscriber",1995,2
434,"2019-12-03 18:39:19.9140","2019-12-03 18:46:34.8300",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29287,"Subscriber",1980,2
267,"2019-12-03 18:39:33.2370","2019-12-03 18:44:00.9030",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,26261,"Subscriber",1993,1
204,"2019-12-03 18:39:33.7340","2019-12-03 18:42:58.2940",3184,"Paulus Hook",40.7141454,-74.0335519,3681,"Grand St",40.71517767732029,-74.03768330812454,29291,"Subscriber",1986,1
219,"2019-12-03 18:39:50.0270","2019-12-03 18:43:29.3900",3192,"Liberty Light Rail",40.7112423,-74.0557013,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,26185,"Subscriber",1984,1
543,"2019-12-03 18:39:55.9630","2019-12-03 18:48:59.2380",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,29611,"Subscriber",1992,1
228,"2019-12-03 18:40:00.5890","2019-12-03 18:43:49.5250",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3187,"Warren St",40.7211236,-74.03805095,29200,"Subscriber",1972,1
241,"2019-12-03 18:40:01.0660","2019-12-03 18:44:02.8460",3184,"Paulus Hook",40.7141454,-74.0335519,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26210,"Subscriber",1992,1
427,"2019-12-03 18:40:16.1480","2019-12-03 18:47:24.1080",3640,"Journal Square",40.73367,-74.0625,3210,"Pershing Field",40.742677141,-74.051788633,29578,"Subscriber",1977,1
307,"2019-12-03 18:40:17.3080","2019-12-03 18:45:24.9560",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,29305,"Subscriber",1988,1
178,"2019-12-03 18:41:53.1410","2019-12-03 18:44:51.5020",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29620,"Subscriber",1989,1
353,"2019-12-03 18:41:55.0840","2019-12-03 18:47:48.9090",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29234,"Subscriber",1989,1
414,"2019-12-03 18:42:09.5360","2019-12-03 18:49:04.0130",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3639,"Harborside",40.7192517,-74.034234,29263,"Subscriber",1989,1
449,"2019-12-03 18:42:16.5070","2019-12-03 18:49:45.7000",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3192,"Liberty Light Rail",40.7112423,-74.0557013,29212,"Subscriber",1975,1
91,"2019-12-03 18:42:17.3270","2019-12-03 18:43:48.9870",3187,"Warren St",40.7211236,-74.03805095,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,29534,"Subscriber",1986,1
421,"2019-12-03 18:42:34.0420","2019-12-03 18:49:35.7960",3220,"5 Corners Library",40.734961020009514,-74.0595030784607,3212,"Christ Hospital",40.734785818,-74.050443636,29599,"Subscriber",1987,2
887,"2019-12-03 18:43:11.4720","2019-12-03 18:57:59.1260",3202,"Newport PATH",40.7272235,-74.0337589,3192,"Liberty Light Rail",40.7112423,-74.0557013,29218,"Subscriber",1988,1
457,"2019-12-03 18:43:29.2900","2019-12-03 18:51:06.9590",3203,"Hamilton Park",40.727595966,-74.044247311,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,29485,"Subscriber",1987,1
250,"2019-12-03 18:43:36.0630","2019-12-03 18:47:46.9930",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3213,"Van Vorst Park",40.71848892,-74.047726625,29550,"Subscriber",1978,1
119,"2019-12-03 18:44:51.3530","2019-12-03 18:46:50.7410",3202,"Newport PATH",40.7272235,-74.0337589,3638,"Washington St",40.7242941,-74.0354826,29484,"Subscriber",1987,1
246,"2019-12-03 18:45:14.0840","2019-12-03 18:49:20.4820",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,26253,"Subscriber",1991,1
176,"2019-12-03 18:45:43.6870","2019-12-03 18:48:39.8690",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,29618,"Subscriber",1990,2
1064,"2019-12-03 18:47:16.8360","2019-12-03 19:05:01.0990",3681,"Grand St",40.71517767732029,-74.03768330812454,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29512,"Subscriber",1986,1
253,"2019-12-03 18:48:03.8400","2019-12-03 18:52:16.9220",3638,"Washington St",40.7242941,-74.0354826,3199,"Newport Pkwy",40.7287448,-74.0321082,29592,"Subscriber",1984,1
293,"2019-12-03 18:48:38.3050","2019-12-03 18:53:31.5750",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,29449,"Subscriber",1977,1
217,"2019-12-03 18:48:53.5950","2019-12-03 18:52:31.2930",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,29233,"Subscriber",1979,1
211,"2019-12-03 18:50:43.2910","2019-12-03 18:54:14.3790",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,29527,"Subscriber",1984,1
373,"2019-12-03 18:50:48.0280","2019-12-03 18:57:01.7080",3220,"5 Corners Library",40.734961020009514,-74.0595030784607,3210,"Pershing Field",40.742677141,-74.051788633,29439,"Subscriber",1984,1
957,"2019-12-03 18:50:58.2140","2019-12-03 19:06:56.0700",3211,"Newark Ave",40.72152515,-74.046304543,3207,"Oakland Ave",40.7376037,-74.0524783,26306,"Subscriber",1989,1
555,"2019-12-03 18:51:48.9690","2019-12-03 19:01:04.2790",3202,"Newport PATH",40.7272235,-74.0337589,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,26431,"Subscriber",1956,2
347,"2019-12-03 18:51:53.8680","2019-12-03 18:57:41.3550",3214,"Essex Light Rail",40.7127742,-74.0364857,3211,"Newark Ave",40.72152515,-74.046304543,29266,"Subscriber",1995,1
164,"2019-12-03 18:53:14.6010","2019-12-03 18:55:59.3240",3184,"Paulus Hook",40.7141454,-74.0335519,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29609,"Subscriber",1983,1
1134,"2019-12-03 18:54:13.9370","2019-12-03 19:13:08.5940",3187,"Warren St",40.7211236,-74.03805095,3194,"McGinley Square",40.7253399253558,-74.06762212514877,26155,"Subscriber",1981,1
200,"2019-12-03 18:54:48.6090","2019-12-03 18:58:09.1980",3640,"Journal Square",40.73367,-74.0625,3201,"Dey St",40.737711,-74.066921,29294,"Subscriber",1958,1
180,"2019-12-03 18:55:15.9000","2019-12-03 18:58:16.7020",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,26227,"Subscriber",1993,1
503,"2019-12-03 18:55:23.9380","2019-12-03 19:03:46.9750",3640,"Journal Square",40.73367,-74.0625,3210,"Pershing Field",40.742677141,-74.051788633,26294,"Subscriber",1995,2
351,"2019-12-03 18:55:38.8040","2019-12-03 19:01:29.9510",3638,"Washington St",40.7242941,-74.0354826,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29484,"Subscriber",1977,1
160,"2019-12-03 18:56:54.4850","2019-12-03 18:59:35.1860",3202,"Newport PATH",40.7272235,-74.0337589,3638,"Washington St",40.7242941,-74.0354826,29456,"Subscriber",1995,2
153,"2019-12-03 18:57:28.1510","2019-12-03 19:00:01.6400",3211,"Newark Ave",40.72152515,-74.046304543,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29265,"Subscriber",1993,1
140,"2019-12-03 18:57:35.3540","2019-12-03 18:59:56.2530",3202,"Newport PATH",40.7272235,-74.0337589,3638,"Washington St",40.7242941,-74.0354826,26300,"Subscriber",1982,1
346,"2019-12-03 18:59:17.3810","2019-12-03 19:05:04.3130",3206,"Hilltop",40.7311689,-74.0575736,3211,"Newark Ave",40.72152515,-74.046304543,26156,"Subscriber",1969,1
115,"2019-12-03 18:59:37.0790","2019-12-03 19:01:32.3340",3202,"Newport PATH",40.7272235,-74.0337589,3199,"Newport Pkwy",40.7287448,-74.0321082,26288,"Subscriber",1990,1
425,"2019-12-03 19:00:18.9600","2019-12-03 19:07:24.3430",3202,"Newport PATH",40.7272235,-74.0337589,3203,"Hamilton Park",40.727595966,-74.044247311,29284,"Subscriber",1987,2
345,"2019-12-03 19:02:23.5040","2019-12-03 19:08:09.1780",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,29484,"Subscriber",1976,2
139,"2019-12-03 19:02:50.7530","2019-12-03 19:05:10.3260",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3184,"Paulus Hook",40.7141454,-74.0335519,26286,"Subscriber",1981,0
157,"2019-12-03 19:04:39.2030","2019-12-03 19:07:16.3960",3211,"Newark Ave",40.72152515,-74.046304543,3209,"Brunswick St",40.7241765,-74.0506564,29280,"Subscriber",1984,1
227,"2019-12-03 19:04:39.6230","2019-12-03 19:08:27.5590",3185,"City Hall",40.7177325,-74.043845,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26215,"Subscriber",1991,1
1003,"2019-12-03 19:05:20.9870","2019-12-03 19:22:04.7520",3211,"Newark Ave",40.72152515,-74.046304543,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,26156,"Subscriber",1986,1
230,"2019-12-03 19:05:49.8070","2019-12-03 19:09:40.1750",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29240,"Subscriber",1964,2
498,"2019-12-03 19:06:19.4520","2019-12-03 19:14:37.7890",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,29125,"Subscriber",1980,1
157,"2019-12-03 19:07:32.9080","2019-12-03 19:10:10.0760",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3211,"Newark Ave",40.72152515,-74.046304543,29616,"Subscriber",1958,2
137,"2019-12-03 19:08:11.7290","2019-12-03 19:10:29.1690",3211,"Newark Ave",40.72152515,-74.046304543,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,29283,"Subscriber",1983,2
115,"2019-12-03 19:08:17.5800","2019-12-03 19:10:12.8890",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3639,"Harborside",40.7192517,-74.034234,29528,"Subscriber",1987,1
190,"2019-12-03 19:09:16.9920","2019-12-03 19:12:27.6100",3639,"Harborside",40.7192517,-74.034234,3187,"Warren St",40.7211236,-74.03805095,29243,"Subscriber",1987,1
369,"2019-12-03 19:09:31.5720","2019-12-03 19:15:41.2600",3187,"Warren St",40.7211236,-74.03805095,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29457,"Subscriber",1991,1
394,"2019-12-03 19:10:02.7460","2019-12-03 19:16:37.4770",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,29591,"Subscriber",1982,1
386,"2019-12-03 19:12:27.0960","2019-12-03 19:18:53.5820",3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,3195,"Sip Ave",40.73089709786179,-74.06391263008118,29444,"Subscriber",1977,1
